customer_id,target_monthly_spend,fold_id,oof_prediction
26610817,1935.7,2,1943.8028573879542
13069781,198.95,2,183.33814300695215
74898724,3520.63,2,2927.534524199461
97917718,100.0,4,100.0
94674668,100.0,0,100.0
98344221,595.31,2,416.8325424182837
95493941,527.95,1,364.3796185232128
20408310,100.0,3,108.07232791108332
35204750,100.0,3,287.1593706999721
32991669,401.8,4,304.5039084175418
15451514,100.0,4,191.76382753309
99875046,2162.23,2,1985.0991766095015
34442521,305.4,0,320.70744401117156
22536188,100.0,0,107.70305528663653
16752709,686.5,3,616.2062231619103
41318787,100.0,2,153.96601662680388
17058618,100.0,3,143.66363032511
30606165,100.0,4,216.0999309716218
90260929,357.33,0,303.3421085724125
40797781,1182.91,3,1057.0660809944118
66533040,100.0,4,126.24833844061727
83798402,100.0,4,100.0
57786859,100.0,3,103.77473697654898
60845249,873.16,3,851.5229560517996
25516818,100.0,3,206.01211373086477
28467373,153.57,4,138.64969369805888
60197659,100.0,0,146.90252695192527
46128578,100.0,3,129.6758051280931
73079625,100.0,1,104.41957792527839
65184780,100.0,0,266.02043798710463
63074353,486.12,2,410.27086591339213
36445132,851.45,1,748.589517585277
32670859,292.69,0,181.60166934682564
33261871,331.9,0,263.5883958263311
12832356,568.78,2,464.150622182952
39048050,100.0,0,124.03732304570562
99269359,198.28,3,177.26287768989366
82922399,345.24,3,251.52433225576615
16983642,454.89,2,512.9508698976799
64173363,1303.96,0,1279.1264326363685
16749387,100.0,4,100.0
22569697,100.0,0,161.20835803690184
61702023,2995.56,1,2611.5635958760845
76328458,657.85,1,489.5133745394063
56996264,100.0,1,100.0
67560501,100.0,2,125.08197161567506
46719783,100.0,1,100.0
58941638,194.54,4,209.38633365460777
91121324,100.0,4,167.37181764588743
64598861,141.02,3,216.14376295220833
14128906,100.0,3,116.96385236823744
45574662,738.55,3,538.8505835474613
65701641,100.0,0,116.60111545913091
34482067,775.2,1,781.4374435034646
24006455,123.17,3,225.65349888143015
46214063,227.14,4,172.53635025181958
57124666,100.0,2,110.16892249942573
33438799,1401.06,2,1238.6525519880047
17324698,227.7,2,147.17859438864147
10497577,100.0,0,102.87848828619768
23280076,352.24,4,398.1546026557025
14294164,2394.66,2,2035.8138944904883
60009998,109.84,0,186.22018038818115
91246088,1480.61,0,1317.7186150270736
69483038,100.0,1,182.0757093565621
34495985,100.0,0,100.0
33585716,438.52,2,358.0196662901433
94531671,100.0,1,101.97019521370193
44073582,100.0,4,159.18732240521007
14399198,1150.6,4,1172.539223965282
98703987,785.3,1,707.162211833385
16300570,534.81,0,447.32948433942977
12653630,544.38,2,483.5428796356912
36286308,100.0,0,104.66862074355755
69872507,100.0,3,207.16061281045643
78019997,100.0,4,114.0685688043802
73507413,100.0,1,359.62143424054375
26035116,100.0,0,117.74704347118633
42138533,292.96,2,427.1932575253458
87173649,307.73,4,267.3544036703512
58565713,182.44,1,287.1611304549859
15892422,513.72,4,474.9049244763979
40468256,195.49,0,190.9345399095176
83382930,359.96,1,358.2782483316696
95599299,100.0,4,128.4166033859537
28574111,100.0,1,178.45013988835413
15749262,100.0,4,119.38992800058888
27592965,100.0,0,136.7937468958692
93156830,100.0,4,100.0
78172959,100.0,2,100.0
61779394,103.64,1,277.0126434528222
90929111,743.49,3,663.5068647882841
73961513,533.29,3,1049.6853222529032
73953693,248.6,1,235.35077539928972
91869235,1155.58,3,1003.9447613152184
83019302,100.0,2,100.0
73993115,100.0,4,123.4791790283613
35728851,794.61,2,500.98472331244574
56633814,100.0,4,120.75754893625961
51314768,690.41,1,750.4285676636439
51472310,100.0,3,121.29729613939837
36578566,100.0,3,107.40093274840987
21918434,145.14,4,461.4973467193186
54116135,100.0,2,188.0164604806068
69697340,1456.44,4,1784.3800575476216
13289965,100.0,4,258.25692755321165
45062283,486.05,4,378.03668750719186
86379029,100.0,2,142.05993353537505
80377909,134.65,0,128.60488685415277
87210363,234.98,2,193.0431891755448
34118905,723.29,1,830.6396613682238
77513350,100.0,2,307.0360153265355
12591547,100.0,2,100.0
96280992,344.26,2,279.2736091403295
14493640,2691.83,3,100.0
69304391,100.0,1,108.45577049578147
76737539,100.0,1,115.67586217754979
17366709,554.06,4,495.4302056229507
40202689,170.5,2,213.75507661744697
23764007,100.0,1,258.49342767003407
42552399,100.0,1,228.3929301192804
62626162,990.93,4,891.6594366814759
91939282,625.29,3,387.7757646259972
89071183,100.0,0,100.0
13724186,554.74,0,485.14945023252284
26187750,100.0,1,103.73196459632378
92219224,100.0,3,100.0
12752936,442.65,2,359.33291119420545
92018823,693.81,2,711.0985760315432
51584334,116.41,0,209.95421063394508
59853584,878.42,0,509.9480900795551
12518916,100.0,1,100.0
67043640,427.42,4,414.8768154261014
65185825,588.82,4,626.9270101373148
38662951,700.06,4,561.0017938895842
77473407,100.0,4,117.74812477768315
51221012,100.0,4,134.11067832260133
76649249,100.0,0,170.27479863905242
85310427,100.0,3,234.8280356906086
16487714,100.0,0,101.09483616700446
44215644,716.53,4,634.5710245610187
85419147,453.64,0,674.4621586758022
34859563,100.0,1,109.2590300084693
48738780,100.0,0,211.9905066190597
39817262,663.69,2,523.9541064844399
38540355,206.35,1,178.7965561112225
96382806,121.76,4,264.3486328001708
26774388,100.0,1,253.04784901155472
64745501,100.0,2,128.7427910349197
68398063,744.75,4,522.282711849699
72108534,1172.76,4,1039.8224745298342
52289104,475.09,1,302.84178320000893
78843781,359.13,3,274.09217252106623
74494245,300.34,0,290.27414355146954
48554049,256.48,4,225.68911538350238
38743530,100.0,0,100.0
76605535,418.62,1,438.3945774485396
34218267,195.33,1,153.6956311688673
86644490,226.76,4,288.6247702331346
58825477,138.65,0,132.20451409311286
53691677,100.0,0,121.04323114376578
19926326,100.0,2,100.0
11774600,100.0,1,100.0
41031143,504.51,4,408.42294664384303
76216803,332.53,2,329.0194586754752
14061343,100.0,1,181.01077322585547
57867707,550.2,1,602.1484790988004
40123659,100.0,2,158.29776434367213
10380034,382.85,2,379.07273048642526
76080536,928.9,3,469.7949924116558
72815661,158.33,2,232.02717183523217
61238836,4378.24,4,3897.5381609501374
69343206,394.61,4,372.65794863494887
39651974,471.85,1,663.5224026317986
48828134,100.0,2,121.26262644968814
94714329,100.0,3,100.0
94110003,866.41,4,712.1078806440296
52676453,100.0,3,100.0
54311205,100.0,4,120.99629484010433
52310167,1842.67,3,1547.0212828431454
11475560,100.0,2,258.74678412160534
25014152,100.0,4,114.0371271738345
58244733,289.2,0,298.3360883197328
36527872,100.0,4,119.41420777530054
28942968,100.0,0,181.99333567341242
42621286,100.0,0,100.0
88988402,448.12,1,707.6808829706027
62350767,100.0,4,100.0
70831734,408.94,2,443.11533102628476
36242607,942.95,3,1032.7827068041388
74448885,100.0,1,114.40270673868442
96353372,224.14,0,255.35309659519396
75082414,136.37,4,225.01600459370968
92315567,530.43,1,472.8968934933711
50522892,764.47,0,566.8997542570555
51736880,100.0,0,140.01382412142365
40769349,362.41,3,654.0780470500677
19682091,518.04,2,757.4285939497439
89392370,100.0,3,137.63022943461792
23363745,562.38,3,844.9348207196896
13702122,314.88,1,281.0798655164476
76098629,100.0,4,100.0
98627426,100.0,2,100.0
82549130,196.21,3,207.03132474400658
94673850,1161.27,0,1089.8123443310453
21664403,100.0,0,114.40045830706528
91215923,100.0,0,215.1189668683173
96507316,469.72,0,666.6210545970183
74066025,100.0,2,192.17476101554803
40374366,100.0,0,103.40759708840046
23968140,105.97,1,214.71925781887367
81231132,100.0,0,146.025008949219
86329470,653.28,1,388.9450709095253
40799300,1006.18,3,744.8754575362743
51360661,100.0,3,151.55397570576673
70250150,441.71,1,527.673291675225
69842191,100.0,0,100.0
95314693,267.03,0,253.05194894144
87122344,616.34,3,536.116081829743
43668657,401.17,4,344.1049584029055
69961269,100.0,0,129.28372784591218
35533314,942.41,0,739.1164782705566
92402170,100.0,0,212.3639934237874
97211940,184.11,1,186.59087251372233
38289696,580.2,4,402.39390347451456
44793738,268.14,4,218.7473260174148
60039359,1638.53,1,1352.0139250853645
65024999,974.44,1,782.1548538133677
33625843,100.0,2,100.0
86934541,100.0,1,132.20019997442344
94723482,100.0,4,285.14138223258874
28886484,160.67,1,118.08951929459842
30171436,404.69,1,567.576912584737
86431085,203.59,1,299.0744716157435
48227890,158.75,1,147.8195659101857
27786903,200.98,1,184.09331447379898
78809641,263.79,2,432.1218752331841
20246588,362.45,4,391.92560815090246
13451499,100.0,2,115.72778848237131
94274538,252.97,3,247.97382093676762
45044255,266.88,1,398.2121016690383
13703803,539.42,1,302.6583319074605
48541312,100.0,1,121.50165542532544
46702219,100.0,2,100.0
14458122,643.44,4,388.5443097096068
42536250,1197.49,4,942.9525930367981
90622071,114.55,3,203.0206957511758
51082256,100.0,0,121.02215575811816
43422026,283.73,3,151.35513834598973
34912783,246.13,3,172.85178507796874
41473101,160.9,4,111.76585375003272
94771397,547.34,0,428.0174616649507
74997370,312.2,3,232.19123156449984
66630783,100.0,0,100.0
58112925,100.0,0,123.9021859645271
14142455,100.0,0,116.28322414792754
50743803,100.0,0,136.2394880823769
74829799,186.54,0,267.06925874670776
72477619,100.0,1,175.11860454320697
13936411,652.36,0,403.9640700801994
85976122,1161.97,0,1054.7753223767365
82333891,100.0,3,130.94629811369728
35626482,1194.15,3,1296.0405523352124
84917928,1698.17,4,1459.3847950924492
13372860,100.0,1,100.0
89237448,905.96,0,722.1866026533445
39255048,368.68,0,424.44321069763174
54089179,1149.13,3,972.2098933760783
92902384,115.18,2,197.79178473057277
44678098,420.7,0,228.61069444675752
21679020,186.13,2,228.90209261428865
21094823,100.0,4,127.20030480343361
31728669,419.38,3,402.60295542821444
60572881,100.0,0,184.35932508305675
76864197,100.0,4,151.6711221170346
99489939,754.26,3,607.8530198695594
41345198,100.0,2,100.0
38263055,2987.95,0,2835.375149674373
84245401,264.72,2,302.0085062168973
16138080,309.61,4,307.53970832500653
44220638,100.0,3,131.49214509522318
20184152,100.0,4,179.7162423721258
43537653,100.0,2,133.60084246116676
71522377,100.0,4,118.8062549891757
62093327,100.0,0,100.0
85736917,1119.8,0,1205.1799058573065
38705131,2128.36,0,1940.3455310000513
10677478,179.86,0,208.40397778865446
60321602,100.0,1,133.2528534316053
42163799,433.98,1,365.7207433744673
32136248,100.0,3,117.08203532341788
98170824,1549.1,1,1272.5772525824173
83233590,100.0,1,108.1750560522565
55765990,407.44,4,316.9621024841155
77135759,109.0,1,292.18140732152204
42243913,100.0,3,107.72286301062152
17107037,100.0,1,126.37787817733697
16306137,543.74,0,389.3318066149975
23618708,100.0,1,137.7195884178651
22996595,100.0,2,160.43011471681413
20691811,100.0,2,188.78590382571852
55813824,100.0,4,175.57252580016893
40316371,100.0,1,191.7094736471149
10607687,1702.34,2,1466.2674256102507
57376994,141.44,0,127.58568171419
21499261,945.07,3,732.6975337999568
57781260,457.48,4,402.12307728621244
67789626,345.74,3,235.13195598953146
46711353,446.7,4,541.8942639634063
90122293,561.19,2,454.93106108648436
96361762,881.59,1,883.4269208929734
72776067,262.1,4,296.15853611450507
84637907,100.0,0,169.64138757697208
20038826,100.0,4,264.42694168371844
21095409,385.85,3,512.1761554316231
48839163,352.01,3,417.37643011358006
71344555,100.0,0,117.7556356140631
94692052,681.4,0,516.285829086492
49019615,100.0,4,190.67682292212882
74265615,100.0,0,114.54759019777978
68788059,209.92,0,167.14077125037377
53923732,292.23,0,493.7611179271361
57374312,143.6,1,123.13132148975566
75222876,1321.74,1,168.28551654963968
81168891,100.0,2,153.82871631611198
61990517,100.0,1,100.0
18747833,1009.12,1,599.4910305606311
96247471,483.82,4,360.54912526132017
88332224,712.55,2,948.5951183507576
98089362,148.15,3,236.81689630390244
51823711,100.0,1,115.48770146787965
29107178,131.07,1,160.31950540549425
56179373,100.0,4,100.0
67637300,651.75,4,519.9800170388284
50924161,528.14,2,321.08600085029406
66720730,561.06,2,563.1467662373373
33295454,1532.66,2,1343.1888230478319
76161502,1815.85,3,1726.6468559202528
13809977,441.15,3,260.00488216697033
78665831,100.0,0,201.53383633523825
19479297,825.73,1,695.9456487857881
31306819,100.0,2,100.0
29806283,948.07,0,734.82757649134
11930860,100.0,4,100.0
24915736,232.82,1,436.21843908892254
67452324,100.0,4,118.76995310701297
64576177,250.09,1,302.9016427849987
22333247,288.86,4,315.94493681219205
83661145,730.16,3,897.7618506018918
87886500,100.0,4,127.10856802264422
25586266,100.0,1,108.33457529105847
73912782,200.19,1,214.23502614423487
74795610,100.0,2,100.0
93942555,100.0,2,209.44450125701894
52043481,149.01,1,136.76780865839245
27754609,100.0,4,121.71384860315673
73005528,348.61,2,365.3063214340028
13288905,305.08,3,257.52930847390553
42907688,100.0,2,100.0
46393408,792.78,0,546.7067756858202
68505519,764.14,4,645.4500332972232
98982132,118.08,0,219.37846420784726
89185528,237.3,3,217.4881319466599
41164354,1208.1,2,961.0301707526506
72236212,100.0,2,145.55431660512616
64881749,201.03,2,270.15862069421894
32538640,100.0,1,159.87059337341842
28828144,100.0,2,138.92631547720183
20447531,1453.1,2,1361.1388262845007
52126246,100.0,2,134.8775690716758
12272237,100.0,3,148.59027773274417
64650040,376.53,0,464.50852053627256
29632898,100.0,0,100.0
82804838,100.0,0,100.0
74157082,315.87,1,147.97380663814727
56831945,2177.91,3,2367.3731435330815
56413604,100.0,2,178.50827310017334
67161755,162.17,3,222.55868172247287
44586013,498.48,2,399.7119793669671
70030641,504.34,1,303.47475688756845
69556608,100.0,3,109.13052717863276
41704546,100.0,0,249.01546221441944
35325835,100.0,2,126.4654445673265
58361040,175.14,3,201.67743968880333
66804002,200.26,0,205.91065228735317
75875008,100.0,3,100.0
89728655,100.0,3,114.90610883967723
56123307,1137.92,3,1023.1532765403757
73402539,292.95,2,309.5060881065332
41817765,100.0,4,112.85034508157575
79977198,623.16,0,606.0817294911537
66809432,100.0,3,610.5481148103725
79831675,218.95,2,281.73665234208033
96863017,269.89,1,329.1351833882912
72033071,100.0,1,111.83947022411317
96928903,629.95,3,828.0278525013114
12438696,227.07,4,213.25498140105543
61495215,100.0,1,337.96613896807446
99123143,100.0,3,206.66805170891703
19970380,123.0,1,215.4753824834038
61535032,178.35,0,243.459282480092
87709092,100.0,2,100.0
17272243,111.07,1,426.46535684790763
31782532,317.23,0,284.04177990812275
59184066,100.0,2,100.0
50182390,678.17,1,448.40098571668875
67807949,100.0,4,117.42062720051028
13433109,100.0,0,124.14195193437612
42075386,853.63,0,530.6502325202539
86379571,330.5,2,247.87900467256344
35487664,481.9,2,311.7443699108076
93640304,100.0,2,100.0
66084251,451.6,0,367.5026854497479
86030037,100.0,0,100.0
31543078,888.88,0,584.1540150819686
95309122,100.0,2,100.0
77557313,250.51,2,191.91301683392047
32048399,226.84,1,212.0364124232603
20159147,100.0,0,124.02432629514874
63228698,100.0,2,122.6188989396621
34095837,1706.51,2,1290.8031332309977
91944906,100.0,1,125.44514245709645
68739964,100.0,0,131.41004302771486
90432120,100.0,0,113.49802109888786
48989220,334.76,4,236.0526161534299
31789633,682.31,1,417.79067697375064
76529753,828.47,1,423.108150303448
93295882,153.38,0,164.4355862747827
91387831,229.44,1,307.0551581463668
15044370,170.05,4,146.05670287809383
60829527,123.93,1,217.69589692375123
98914547,125.06,4,154.2345596656455
29233139,754.93,4,901.4140098956448
74377439,431.58,4,305.1784446398945
82406717,291.85,0,264.51193354969575
45419138,100.0,4,201.72696762253142
21295300,100.0,3,276.9134353212733
23624115,100.0,3,248.59833970520572
30438743,100.0,4,300.68049913234273
45980533,130.38,3,221.53261630639736
15683062,710.23,3,725.6086646568648
65393932,210.21,0,276.07203230948693
26654762,100.0,0,100.0
53453250,243.86,3,315.45235974898986
72366909,100.0,0,186.88627446341457
53873465,100.0,3,162.98541804521895
39605732,100.0,1,134.49560488317206
74693325,950.15,4,1117.1977971012032
89442917,100.0,0,163.1863330262566
86280117,1113.99,1,961.7479525467153
79196211,251.41,4,211.63162494053063
16426351,230.14,3,137.07418966188578
20105512,253.18,0,558.7979006926756
63915952,198.91,3,364.24103254758916
48643172,141.2,3,140.80510579799554
35078485,499.32,0,501.07764051404723
35544034,100.0,1,193.65256829892274
16428565,100.0,2,137.00453255922514
71433620,100.0,4,123.3483305251175
22265353,100.0,0,100.0
87847483,1400.94,0,1394.606334761632
12380602,424.41,2,249.4089180625096
43327739,100.0,4,100.72944768493402
23477914,825.08,1,736.357498677719
23013640,375.61,3,450.5092017794621
78689947,284.59,2,196.34032933606358
55069731,100.0,1,125.51470821024374
52611808,100.0,4,264.7949792802396
84148164,100.0,4,165.7512494173862
63186466,100.0,4,116.60626428692498
85527512,383.42,3,354.49127215722876
21226560,2464.25,3,2623.7878918035362
84435338,100.0,3,147.01444845926977
42669211,100.0,3,104.0384033735147
61100172,100.0,2,100.0
77502444,2239.59,0,2081.1002898560523
53695744,100.0,3,100.0
47809519,270.77,4,244.15804500347284
21099170,100.0,2,196.6593756330601
61302263,697.82,1,537.9175467871567
75652276,298.16,3,378.4191930815229
95293621,1382.91,0,1252.6871101007118
96211400,891.29,4,778.5523033037471
51727967,331.21,2,125.89331116059392
28802794,425.57,4,467.4207943541672
38943431,100.0,1,105.1989446475267
29197530,643.31,2,492.29725522320905
81039196,100.0,3,140.43818178335462
38440758,100.0,4,100.0
55327878,100.0,1,135.8134658819747
46018883,100.0,2,105.40701752590337
28012866,100.0,3,147.16874021620094
68344454,100.0,1,114.69790629504033
70839892,175.6,0,301.7316676544336
67060865,418.36,3,275.983404093405
61266707,100.0,2,101.41419268700034
94920855,175.77,2,217.09764022818
59048649,100.0,1,148.69625582060812
57460803,383.4,4,565.6652617949915
36511902,100.0,1,131.69989545611313
58401955,456.4,4,637.1731054709202
94739574,100.0,2,110.11860095667069
70725055,1374.76,3,1329.3236662935806
92788920,306.52,3,348.83065008795285
31674138,179.34,2,155.96517999896395
18884832,570.59,3,407.581092155852
29122580,100.0,1,100.0
77000871,223.45,0,233.76514719169168
48006790,100.0,3,100.0
91125106,913.86,0,568.3313734105077
23853159,100.0,3,111.74286275059393
31406224,782.1,1,655.6379075706241
94420656,100.0,4,174.90494935281603
75794389,100.0,4,138.180546465523
88245117,100.0,2,238.45256528748877
74552209,100.0,1,116.6999736551784
45464324,1439.98,0,1062.9614262952819
11044960,337.35,1,322.1347113177974
26336758,295.74,1,312.9029895378058
37031358,100.0,1,100.0
19391030,525.58,2,471.0546555429411
62384983,100.0,0,149.77841178918294
53043700,431.0,1,333.92130392517856
53853557,305.56,2,360.07060913416774
17491518,172.25,1,484.9450727561574
20957882,100.0,3,149.05256448318949
73938882,100.0,4,128.66910655170477
29903374,2291.31,0,2101.2708899116737
13519118,100.0,0,100.0
27184219,184.69,0,276.52113539241583
87909266,100.0,4,117.58685372153238
92603838,206.44,3,243.59347977091488
39137309,100.0,4,135.4221499501125
32329574,100.0,3,100.0
82684322,100.0,3,100.0
11298121,100.0,2,153.0113981187638
71986473,100.0,0,100.0
64495012,290.43,3,177.66416494085126
97539401,100.0,4,100.0
91133605,100.0,0,130.01230038259544
48604331,100.0,4,173.6018206609459
25627704,548.03,3,326.00378186886496
50751254,531.32,2,390.20510748795033
27493456,258.67,2,100.0
20465341,772.9,2,858.0999216722945
83237819,518.54,3,778.4738793810778
75037758,1356.01,3,1455.434793237102
96841441,143.58,2,179.87894834309782
48433573,296.4,2,290.42025736655484
54929107,100.0,2,100.0
76556087,100.0,1,111.06721642414355
19284127,425.39,0,259.5513175653317
48870819,529.83,0,281.5830810897983
72227785,100.0,2,100.0
20122532,425.89,1,192.1206548417267
16102333,718.11,1,574.4775165783186
37218860,100.0,2,100.0
96677382,100.0,4,420.68781685304236
60893725,606.0,4,577.7285526000335
13669840,698.97,1,750.9846787164101
46032826,100.0,2,100.0
36255305,100.0,0,126.2511212889767
45724429,2177.57,4,1919.815671397067
62445708,100.0,2,238.69040226749766
62176645,100.0,0,116.46218150785396
81289518,437.27,1,396.7542603172526
95367946,570.14,0,366.6457781274932
55145445,374.88,0,328.5803271501687
74311066,492.79,0,299.63735431109546
44018563,131.99,0,297.96650068746123
32233726,243.74,4,157.69272436861135
83906357,546.61,0,489.53266828062556
37838651,203.43,1,254.7916139614574
62301197,758.63,1,802.7684565479398
10950434,715.78,0,517.40048235208
34618038,1156.06,3,1084.3676831936277
71408579,100.0,3,264.034336075674
29842447,100.0,3,100.0
60262669,1302.16,2,1044.0331194557448
71420980,282.55,3,301.4611294545494
72148030,100.0,3,250.89336017374484
45770772,329.09,2,132.9018449888712
23480275,537.15,3,1006.8314028105119
83425632,161.88,0,172.2976584899378
86219119,100.0,3,125.62366419953247
45584244,100.0,3,145.43028455678066
80128985,100.0,2,116.78135084745253
46675539,528.06,1,741.7550347021288
80533377,1302.93,4,1215.9018522053882
27119420,956.3,3,820.49709538011
87631564,212.57,0,214.46026036323195
88132888,100.0,1,385.5487348602496
74981318,629.05,0,497.1063531931251
79407997,100.0,1,100.0
93119159,100.0,1,100.0
76864504,798.36,3,776.0798430282671
61885845,100.0,2,244.7716172409841
79350915,100.0,4,100.0
73325954,792.92,0,617.686726580776
96059604,1015.25,1,995.4673717255201
66950392,100.0,1,100.0
48591159,1480.78,2,1429.9723500309426
31014344,100.0,2,104.7069122908723
79816237,100.0,3,100.0
86401583,403.05,4,235.8147978467097
31318927,421.39,3,342.86004496265025
92504230,100.0,4,120.2071028591053
21693305,100.0,0,100.0
30690018,100.0,4,100.0
20933067,100.0,3,153.7252491612553
12982581,366.07,4,410.34184883723555
50175095,100.0,2,186.11685241250493
63093204,100.0,4,293.79707746951374
23097066,100.0,4,192.6079347496081
65328793,350.46,4,413.5047928778654
59723686,265.8,3,189.9048682524059
30254022,245.55,1,259.2289298131561
99876295,819.63,1,803.516381417402
22314072,195.9,2,270.7999481163356
77799600,100.0,3,147.9224395820169
43513689,100.0,1,133.83803740774167
67356773,100.0,4,100.0
64625557,327.79,3,229.2265071280338
76445260,100.0,4,113.08001125071708
51182796,100.0,0,186.0633342812485
11250325,100.0,0,309.1719164409893
75227112,100.0,2,104.5131915802333
76964872,100.0,3,164.13723600105996
16815113,165.15,1,225.2095059086251
70083413,100.0,0,152.3596612463232
92229426,592.82,2,522.5516447966767
12813517,100.0,2,141.02675117111602
93378185,327.7,3,142.07107344010555
73242613,708.11,3,452.3974919183167
88698292,100.0,4,279.3758570278251
31348091,100.0,4,122.32304412035505
51884739,100.0,2,157.57384131266062
23055289,483.28,3,512.9585139229448
23882977,1318.95,2,1305.4492953498113
68360348,208.98,2,196.35261492665248
87146341,100.0,0,118.22399406659014
53161137,100.0,4,100.0
99256899,904.81,4,764.0659040511986
77148501,404.52,2,337.2121069707334
62399321,100.0,1,165.97023289963894
70517659,164.32,0,285.15764324306537
58566836,652.3,3,758.0249630476078
21521921,100.0,3,100.0
40280019,873.53,1,700.5746666510037
57812560,432.13,4,459.4237747660361
76835123,100.0,2,118.68575699391253
53654008,100.0,0,100.0
39521615,222.32,0,209.13119267760516
43586187,100.0,0,147.77057322137583
73698804,100.0,2,100.0
92047770,418.91,4,720.8618140770823
98062307,100.0,3,132.77675571665878
10337700,100.0,1,100.0
19600570,480.98,1,461.52565757388066
51328422,100.0,3,131.08899875197784
20748559,237.92,4,264.414854038998
22192994,100.0,1,243.15684237224787
12319570,203.95,4,545.9060412844002
66044891,100.0,1,111.4215322924055
64895331,605.61,2,750.4232005575919
55885954,100.0,3,131.9427414515957
60757656,335.45,2,404.05590407759456
32020605,121.13,0,374.82028557821735
64187981,100.0,0,100.0
22328490,100.0,4,100.0
66990959,156.19,4,188.3974078348607
39028048,338.99,4,282.13344025525106
25700357,100.0,0,100.0
14042813,212.41,3,338.0577333669559
52223113,100.0,4,100.0
64848536,100.0,2,142.83651471115024
46951156,100.0,0,100.0
12621385,629.29,0,464.3210782855961
85937480,353.52,2,286.0061066678698
25599542,100.0,1,136.8710521269409
10755259,100.0,4,132.07388868796644
27020028,100.0,0,164.72155121117498
21836036,100.0,4,292.96716044971765
23979094,542.7,0,429.6450311927678
86585163,370.82,1,414.71883261047316
13906805,254.58,0,161.56100579684573
18618825,237.32,2,282.74017937980847
89240646,100.0,2,195.62406018198493
66141356,100.0,3,121.85116773931499
88690029,100.0,2,119.58136457671667
88986009,381.64,1,289.29089737679254
99749364,321.4,0,282.1587150816259
52118999,102.67,2,614.8231591567059
52781746,105.06,3,176.03024404112128
41273091,252.36,2,192.96338803743242
39667397,100.0,1,167.08737127927915
64276244,100.0,3,137.5951444365187
71075867,453.88,3,390.2746769894257
40406299,288.07,4,206.89296908004707
74615315,813.45,0,1247.3170721755093
98867213,100.0,3,100.61854251451196
89382774,100.0,0,129.18135789914044
50423818,406.56,2,306.99793581912286
27690148,395.73,3,472.81047950903496
75320493,100.0,3,148.62974478816557
63826482,100.0,1,145.19469061066022
39899505,100.0,3,117.58846381429096
22821598,100.0,0,100.0
50951686,1316.41,3,1484.5057668268396
25804618,848.77,2,771.3824911617044
96651692,1258.02,4,940.5928851029971
69387673,106.8,3,193.8812937782343
91518162,390.39,4,286.33561715925623
29260136,100.0,3,100.0
11777555,1029.49,2,1211.0076552849287
41468274,100.0,0,100.0
21548876,100.0,3,192.40510619288096
32727661,255.25,2,266.2087576349072
86472229,1112.96,1,910.3757245995371
57441354,310.98,0,458.8515858050053
52885440,100.0,3,359.4899423001682
16513868,424.4,4,495.7226250406481
74189252,299.47,0,504.05280018208487
52252352,118.39,0,136.7140107838383
14604986,100.0,4,100.0
33637948,149.06,3,414.2437351813965
46129217,815.18,4,380.4001423533652
88322955,375.17,4,303.92962802051045
46002390,100.0,4,151.8404838412257
33860246,1575.34,4,1331.2072146858661
35132293,890.57,4,750.3373629415854
72944202,100.0,3,123.25215814872658
81926212,100.0,1,100.0
59425107,558.17,0,666.8338962313276
